,client_code,2018-12-31T00:00:00.000000000,2019-01-31T00:00:00.000000000,2019-02-28T00:00:00.000000000,2019-03-31T00:00:00.000000000,2019-04-30T00:00:00.000000000,2019-05-31T00:00:00.000000000,2019-06-30T00:00:00.000000000,2019-07-31T00:00:00.000000000,2019-08-31T00:00:00.000000000,2019-09-01T00:00:00.000000000,2019-10-01T00:00:00.000000000,2019-11-01T00:00:00.000000000,2019-12-01T00:00:00.000000000,2020-01-01T00:00:00.000000000
C107436,C107436,0,0,0,-1,-1,-1,-1,0,-1,-1,-1,0,0,-1
C119413,C119413,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C111704,C111704,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C110451,C110451,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C108373,C108373,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C143570,C143570,,,,0,0,0,0,0,-1,-1,-1,-1,-1,-1
C112686,C112686,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C104146,C104146,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C101974,C101974,HEALTH5,0,0,0,-1,0,-1,0,0,0,0,-1,-1,0
C115944,C115944,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1
C106647,C106647,0,0,0,-1,0,-1,0,0,0,0,0,0,0,0
C114950,C114950,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C100502,C100502,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C100324,C100324,,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
C106362,C106362,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C104151,C104151,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C106252,C106252,0,0,0,0,-1,0,0,0,0,0,0,0,-1,-1
C119976,C119976,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C103260,C103260,0,0,0,0,0,0,0,0,0,0,0,-1,0,0
C117806,C117806,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C100271,C100271,,0,0,0,0,0,0,0,0,0,0,0,0,0
C106373,C106373,-1,0,0,0,0,0,-1,0,0,0,0,0,0,0
C108244,C108244,0,-1,0,0,-1,0,-1,0,0,0,0,0,0,-1
C112597,C112597,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C150774,C150774,,,,,,,,,,,,,0,0
C144962,C144962,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0
C112700,C112700,0,0,0,0,0,0,HEALTH0,HEALTH0,HEALTH0,HEALTH0,HEALTH0,HEALTH0,0,0
C148516,C148516,,,,,,,,,0,0,0,0,0,0
C120223,C120223,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C109386,C109386,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C116515,C116515,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C100566,C100566,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C104941,C104941,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C104351,C104351,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C116004,C116004,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C108703,C108703,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C106660,C106660,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C109671,C109671,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C116241,C116241,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C117322,C117322,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C109839,C109839,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C110411,C110411,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C110387,C110387,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C118391,C118391,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C116021,C116021,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C100616,C100616,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C104716,C104716,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C118439,C118439,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C146317,C146317,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0
C114338,C114338,0,HEALTH0,HEALTH0,HEALTH0,HEALTH0,HEALTH0,HEALTH0,0,0,0,0,0,0,0
C103180,C103180,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C120485,C120485,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C106286,C106286,-1,-1,0,0,-1,0,0,-1,-1,-1,-1,0,0,-1
C102023,C102023,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C120137,C120137,-1,-1,-1,0,0,0,-1,0,,,,,0,0
C116700,C116700,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1
C103466,C103466,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C113040,C113040,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C103703,C103703,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C104353,C104353,0,0,0,0,0,0,-1,-1,0,0,-1,0,0,0
C143422,C143422,,,0,0,0,0,0,0,0,0,0,0,0,0
C108848,C108848,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0
C109754,C109754,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C100959,C100959,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
C109699,C109699,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C100692,C100692,0,0,-1,-1,-1,-1,-1,-1,-1,0,-1,0,-1,0
C112292,C112292,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C106291,C106291,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
C108467,C108467,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,0
C148138,C148138,,,,,,,,0,0,0,0,0,0,0
C106935,C106935,-1,-1,HEALTH9,HEALTH9,HEALTH9,-1,HEALTH9,0,0,0,0,0,0,0
C105641,C105641,0,INVESTMENT,INVESTMENT,INVESTMENT,INVESTMENT,INVESTMENT,-1,0,0,0,-1,0,0,0
C112055,C112055,-1,-1,-1,-1,-1,0,0,0,-1,-1,-1,-1,-1,-1
C105978,C105978,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C143286,C143286,,,0,0,0,-1,-1,0,-1,-1,0,0,0,0
C103551,C103551,0,0,0,0,0,0,0,0,0,0,-1,0,0,0
C102275,C102275,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C107093,C107093,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C114562,C114562,0,0,0,0,0,0,0,-1,0,0,0,-1,0,0
C110512,C110512,0,0,-1,-1,0,0,-1,-1,0,-1,-1,0,-1,-1
C113422,C113422,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
C106304,C106304,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
C118070,C118070,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,0,0
C148319,C148319,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
C117613,C117613,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C118983,C118983,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C111940,C111940,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C146025,C146025,,,,,,0,0,0,0,0,0,0,0,0
C143756,C143756,,,,0,0,-1,-1,0,0,0,-1,0,0,0
C108891,C108891,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C109899,C109899,0,0,-1,-1,-1,0,0,-1,0,0,0,0,-1,-1
C105645,C105645,0,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1
C147316,C147316,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,-1,-1,-1
C115998,C115998,-1,-1,0,0,-1,0,0,0,0,0,0,0,0,0
C106001,C106001,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C119149,C119149,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C118092,C118092,0,0,-1,0,-1,-1,-1,-1,-1,-1,0,0,0,-1
C112523,C112523,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C103082,C103082,0,-1,0,0,-1,0,0,-1,-1,-1,-1,-1,-1,-1
C118324,C118324,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C117024,C117024,0,0,0,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1
C101375,C101375,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C120468,C120468,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C143568,C143568,,,,0,0,0,0,0,0,0,0,0,0,0
C112241,C112241,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C112244,C112244,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C118005,C118005,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C117814,C117814,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
C103928,C103928,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C113942,C113942,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C115399,C115399,0,0,-1,-1,-1,0,0,-1,-1,0,-1,0,0,0
C102060,C102060,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
C108934,C108934,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C144903,C144903,RETIREMENT5,RETIREMENT5,-1,-1,0,-1,-1,-1,0,0,0,-1,-1,-1
C102243,C102243,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C117522,C117522,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C112197,C112197,0,0,0,0,0,0,0,0,0,0,0,0,-1,0
C120045,C120045,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C120456,C120456,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C100162,C100162,,0,0,0,0,0,0,0,0,0,0,0,0,0
C143765,C143765,,,,0,0,0,0,0,-1,0,-1,-1,-1,-1
C147537,C147537,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,-1,-1,-1
C108815,C108815,0,0,0,0,0,HEALTH8,-1,-1,HEALTH8,-1,-1,0,-1,-1
C109482,C109482,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C119710,C119710,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1
C145138,C145138,0,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1
C152762,C152762,HEALTH,HEALTH,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
C104304,C104304,-1,0,-1,-1,0,-1,0,-1,-1,-1,0,0,0,0
C101174,C101174,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C112178,C112178,0,0,0,0,0,0,0,0,0,0,0,-1,0,0
C102044,C102044,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1
C119747,C119747,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C144706,C144706,0,0,-1,0,0,0,0,0,0,0,-1,-1,-1,-1
C101721,C101721,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C105957,C105957,-1,0,0,0,0,-1,0,-1,0,0,-1,0,-1,-1
C145516,C145516,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0
C117702,C117702,0,0,0,-1,0,0,0,0,0,0,0,0,0,0
C104290,C104290,0,0,0,0,0,0,-1,-1,0,0,-1,-1,-1,0
C104202,C104202,0,0,0,0,0,0,0,0,0,0,0,-1,0,0
C144494,C144494,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0
C110776,C110776,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C113242,C113242,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1
C102198,C102198,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C116951,C116951,HEALTH,HEALTH,HEALTH,HEALTH,0,0,0,0,0,0,0,0,0,0
C146140,C146140,0,0,0,0,-1,0,0,0,0,0,0,0,-1,-1
C115441,C115441,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1
C147348,C147348,0,0,-1,-1,-1,-1,-1,0,0,0,0,0,-1,0
C101857,C101857,0,-1,-1,-1,0,-1,-1,-1,0,-1,0,0,0,-1
C120191,C120191,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C148377,C148377,0,0,-1,-1,0,-1,-1,-1,0,0,0,0,0,0
C118352,C118352,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C100370,C100370,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C107933,C107933,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C115209,C115209,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
C109436,C109436,0,0,0,0,0,0,0,0,0,0,0,-1,0,0
C115384,C115384,HEALTH,HEALTH,HEALTH,HEALTH,HEALTH,0,0,0,0,0,0,0,0,0
C152765,C152765,0,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
C103723,C103723,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C144493,C144493,0,0,-1,-1,-1,0,0,0,-1,-1,0,0,-1,0
C146778,C146778,,,,,,,0,0,0,0,0,0,0,0
C147259,C147259,-1,-1,-1,-1,-1,-1,-1,INVESTMENT1,INVESTMENT1,-1,0,0,0,0
C120436,C120436,0,0,0,0,0,0,0,0,0,0,0,0,HEALTH8,HEALTH8
C146601,C146601,,,,,,0,0,0,0,0,0,-1,-1,-1
C144652,C144652,-1,-1,-1,0,-1,0,0,0,0,0,0,0,0,0
C108220,C108220,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C147111,C147111,,,,,,,0,0,0,0,-1,-1,-1,-1
C118477,C118477,-1,0,0,0,-1,-1,0,0,-1,-1,-1,-1,-1,-1
C108990,C108990,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C147588,C147588,,,,,,,,0,0,0,0,0,0,0
C108182,C108182,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C149201,C149201,,,,,,,,,,,0,0,0,0
C146234,C146234,0,-1,-1,-1,-1,-1,0,-1,-1,-1,0,-1,0,-1
C109202,C109202,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C100607,C100607,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
C116405,C116405,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C148187,C148187,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1
C147924,C147924,,,,,,,,0,0,0,0,0,0,0
C110690,C110690,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C117648,C117648,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C105223,C105223,0,0,0,0,-1,-1,0,-1,0,0,0,0,0,0
C104280,C104280,0,0,0,0,0,-1,0,0,-1,-1,0,0,0,0
C114265,C114265,0,0,0,0,0,0,0,0,0,0,0,-1,0,0
C101583,C101583,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0
C103485,C103485,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0
C110963,C110963,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C148407,C148407,,,,,,,,0,0,0,-1,0,0,0
C145535,C145535,-1,-1,-1,0,0,0,0,-1,0,0,-1,0,-1,0
C119757,C119757,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C150726,C150726,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0
C103321,C103321,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
C109498,C109498,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C103740,C103740,0,0,0,0,0,0,0,-1,0,0,0,0,0,0
C108298,C108298,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C148404,C148404,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,0
C148798,C148798,,,,,,,,,0,0,0,0,0,-1
C101951,C101951,0,0,0,0,0,0,0,0,0,0,0,0,-1,0
C103008,C103008,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
C115419,C115419,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C151360,C151360,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0
C101528,C101528,0,INVESTMENT,INVESTMENT,INVESTMENT,INVESTMENT,INVESTMENT,INVESTMENT,0,0,0,0,0,0,0
C117845,C117845,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
C108983,C108983,0,0,0,0,0,-1,0,-1,0,0,0,0,0,-1
C150179,C150179,,,,,,,,,,,,0,0,0
C102709,C102709,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1
C146295,C146295,0,0,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1
C106600,C106600,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C102694,C102694,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C106903,C106903,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C109649,C109649,0,0,0,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1
C119550,C119550,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C145288,C145288,0,0,-1,-1,-1,0,0,-1,-1,-1,-1,-1,0,-1
C111293,C111293,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C106345,C106345,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C117949,C117949,-1,0,0,0,0,-1,0,0,-1,-1,-1,-1,-1,-1
C101772,C101772,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C110907,C110907,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C145227,C145227,-1,-1,-1,-1,-1,-1,0,-1,-1,0,0,0,0,-1
C102489,C102489,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C115346,C115346,0,0,0,0,-1,-1,HEALTH,-1,-1,-1,-1,-1,0,0
C150339,C150339,,,,,,,,,,,,0,0,-1
C106653,C106653,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C119631,C119631,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C112634,C112634,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
C116566,C116566,0,0,0,-1,-1,-1,0,-1,0,0,0,0,0,0
C118098,C118098,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C109397,C109397,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C106783,C106783,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C101716,C101716,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1
C115366,C115366,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C103709,C103709,-1,-1,0,-1,0,0,-1,-1,0,0,0,0,0,0
C107503,C107503,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1
C111722,C111722,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C107610,C107610,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C116212,C116212,0,0,0,0,0,0,0,-1,0,0,0,0,0,-1
C102308,C102308,0,0,0,0,0,0,0,0,0,0,0,,,0
C110073,C110073,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C110898,C110898,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
C107423,C107423,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C144649,C144649,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0
C105697,C105697,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C112318,C112318,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C110899,C110899,EDUCATION9,0,0,0,0,0,0,0,0,0,0,0,0,0
C114239,C114239,0,0,-1,0,0,-1,-1,-1,0,0,0,-1,0,0
C104921,C104921,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C115985,C115985,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
C110442,C110442,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,-1
C119290,C119290,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C106196,C106196,0,0,0,0,0,-1,0,0,0,0,0,0,0,0
C115959,C115959,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
C107048,C107048,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C110741,C110741,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C108383,C108383,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,HEALTH9,HEALTH9
C143660,C143660,,,,0,0,0,0,0,0,0,0,0,0,0
C106687,C106687,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C106688,C106688,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C103704,C103704,0,0,0,-1,-1,0,-1,0,-1,-1,-1,0,-1,0
C110087,C110087,0,0,0,0,0,0,-1,0,-1,-1,,0,0,0
C119118,C119118,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C116136,C116136,0,0,0,0,0,0,-1,0,0,0,0,0,0,0
C118533,C118533,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C147389,C147389,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1
C118239,C118239,0,0,0,0,0,0,0,-1,-1,-1,0,0,-1,-1
C105360,C105360,0,-1,0,0,-1,0,0,-1,0,0,0,0,0,0
C118768,C118768,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C116060,C116060,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C120064,C120064,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
C106269,C106269,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C154440,C154440,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
C120941,C120941,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C147354,C147354,0,0,-1,-1,-1,-1,-1,0,0,0,0,-1,-1,0
C119878,C119878,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C116844,C116844,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C111875,C111875,0,0,0,0,0,0,0,-1,0,0,0,0,0,0
C119269,C119269,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1
C146019,C146019,,,,,,0,0,0,0,0,0,0,0,0
C104414,C104414,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C116342,C116342,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C118136,C118136,0,0,0,0,0,0,-1,-1,0,0,-1,-1,-1,-1
C120604,C120604,0,0,0,0,0,0,0,0,0,0,0,0,INVESTMENT,INVESTMENT
C111093,C111093,0,0,0,-1,-1,-1,-1,-1,0,-1,0,0,-1,-1
C106430,C106430,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C120797,C120797,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1
C103026,C103026,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1,0,-1,0
C143320,C143320,,,,0,0,0,0,0,0,0,0,0,0,0
C118673,C118673,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C103096,C103096,HEALTH2,HEALTH2,HEALTH2,HEALTH2,-1,0,-1,-1,0,0,0,-1,-1,-1
C113846,C113846,-1,0,0,0,0,0,0,0,0,0,0,-1,-1,-1
C144681,C144681,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0
C109906,C109906,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C102419,C102419,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
C146357,C146357,-1,-1,-1,0,0,-1,0,0,0,0,0,-1,0,0
C119955,C119955,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1
C102885,C102885,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C151299,C151299,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1
C111590,C111590,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C101392,C101392,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C113337,C113337,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C143674,C143674,,,,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
C152057,C152057,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
C112357,C112357,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C148087,C148087,,,,,,,,HEALTH,HEALTH,HEALTH,HEALTH,0,0,0
C116526,C116526,0,0,0,0,0,0,0,-1,0,0,0,0,0,0
C101031,C101031,HEALTH5,HEALTH5,HEALTH5,-1,HEALTH5,-1,0,0,-1,-1,0,0,-1,0
C144793,C144793,0,0,-1,0,0,0,0,0,0,0,0,0,0,0
C109427,C109427,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C114665,C114665,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C145257,C145257,0,-1,-1,0,-1,0,-1,0,0,0,0,-1,-1,0
C115157,C115157,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1
C118285,C118285,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C150572,C150572,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0
C101340,C101340,-1,-1,-1,0,-1,0,-1,-1,-1,-1,-1,-1,-1,-1
C100201,C100201,,0,0,0,0,0,0,0,0,0,0,0,0,0
C111426,C111426,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C154408,C154408,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
C112335,C112335,0,0,0,0,-1,0,0,0,0,0,0,0,0,-1
C115645,C115645,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
C101385,C101385,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C111319,C111319,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C102616,C102616,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C104387,C104387,0,0,0,0,0,0,0,0,0,0,0,0,0,HEALTH4
C120047,C120047,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C112644,C112644,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C105382,C105382,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
C153579,C153579,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
C110250,C110250,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C111838,C111838,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C153941,C153941,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
C118743,C118743,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C107214,C107214,HEALTH,0,0,0,0,0,-1,0,0,0,-1,-1,-1,-1
C103748,C103748,0,0,0,-1,0,0,0,0,0,0,0,0,0,0
C116319,C116319,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C104610,C104610,-1,0,0,0,0,0,0,-1,0,0,0,0,-1,0
C117649,C117649,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C111442,C111442,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C118757,C118757,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C105836,C105836,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C114144,C114144,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C101883,C101883,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C105189,C105189,RETIREMENT,RETIREMENT,RETIREMENT,RETIREMENT,RETIREMENT,RETIREMENT,0,0,0,0,0,0,0,0
C107695,C107695,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0
C116562,C116562,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C112110,C112110,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C117411,C117411,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C144719,C144719,-1,-1,-1,0,0,0,0,0,0,0,0,0,-1,-1
C115673,C115673,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C116527,C116527,-1,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,0
C106577,C106577,0,0,0,0,0,0,0,0,0,0,0,0,0,0
